file,scene,feature,n_windows,sync_strength,ctrl_strength,s_sync_real,s_sync_rand_mean,s_sync_rand_std,p_value,test,significant,pos_sync_ratio,neg_sync_ratio,human_follow_ratio,ai_follow_ratio,simultaneous_ratio,mean_abs_lag
neutral_S14,neutral,pitch_mean,3,0.774319949703068,0.7639265381499254,0.164728945768671,0.1851342121267507,0.1317951243364518,0.9238553683240884,t,False,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,3.6666666666666665
neutral_S14,neutral,pitch_min,3,0.7937882838095368,0.7312667931846613,0.1587576567619073,0.2450687169109372,0.1746206286938049,0.0988712239951104,t,False,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,4.0
neutral_S14,neutral,pitch_std,2,0.8211704763874472,0.7645403622637762,0.1368617460645745,0.1942031152612988,0.123940026355318,0.277056277056277,MW,False,0.5,0.5,1.0,0.0,0.0,5.0
neutral_S14,neutral,intensity_mean,3,0.8008308941299124,0.7766505375397936,0.3475338780983208,0.1732998990570752,0.0534130381160984,0.6162984109708618,t,False,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,3.0
neutral_S14,neutral,intensity_max,3,0.867024570281834,0.7163696204489644,0.1536315890992599,0.1677641114763907,0.0702639063351945,0.0373900293255132,MW,True,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,4.666666666666667
neutral_S14,neutral,intensity_min,3,0.8349492870658762,0.7434055716438416,0.1724115126946015,0.1933389806649041,0.0826281403199033,0.0571773334796601,t,False,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,4.0
neutral_S14,neutral,intensity_std,3,0.8684650560817527,0.7453404174151304,0.2016917394797676,0.1654080994055132,0.0391409416248256,0.072798579391733,t,False,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,3.6666666666666665
neutral_S14,neutral,speech_rate,3,0.8125178349283276,0.7631534274875746,0.2680423274592426,0.1660901166052733,0.0536274738788107,0.4648093841642227,MW,False,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,2.333333333333333
neutral_S14,neutral,mfcc_centroid_dist,3,0.7709520623836426,0.7035425992634454,0.2967817139864934,0.2390689974510312,0.1622179997565314,0.4794353523657421,t,False,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,2.0
neutral_S14,neutral,embedding_cosine_dist,3,0.8943963438574117,0.81987336681264,0.2856267219343623,0.2349455990759497,0.1547699283032683,0.0839442815249267,MW,False,1.0,0.0,0.0,1.0,0.0,2.6666666666666665
neutral_S17,neutral,pitch_mean,8,0.8030026000039592,0.7640507748723595,0.188277820897132,0.1947201052168762,0.1103128550715907,0.2673184794446513,t,False,0.625,0.375,0.75,0.25,0.0,3.5
neutral_S17,neutral,pitch_max,4,0.8596549776181183,0.7315219030895834,0.1688706630057907,0.171047668738335,0.0676559061641587,0.1547627233898961,t,False,0.5,0.5,0.75,0.25,0.0,4.25
neutral_S17,neutral,pitch_min,7,0.8959490649160337,0.8297888672414194,0.4484190480876898,0.2439710409464798,0.1597022233054163,0.0925323296242394,MW,False,0.2857142857142857,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.2857142857142857,2.2857142857142856
neutral_S17,neutral,pitch_std,5,0.6910672790825148,0.7278182000343331,0.1806369294547938,0.1812765875759777,0.0928979354856087,0.1724731306873768,t,False,0.2,0.8,0.6,0.4,0.0,3.4
neutral_S17,neutral,intensity_mean,8,0.8446657488731897,0.7617105496092755,0.1762257807228781,0.1910561760285921,0.115562264237487,0.0005411353437836,t,True,0.375,0.625,0.875,0.125,0.0,4.0
neutral_S17,neutral,intensity_max,8,0.7567046139817185,0.7706221717290471,0.2222302100621601,0.1784493816678336,0.0946085689071345,0.6784391014170887,MW,False,0.75,0.25,0.125,0.875,0.0,2.875
neutral_S17,neutral,intensity_min,8,0.7036886387417812,0.7376598937517505,0.1684907527989697,0.1915660407983178,0.1082011100871609,0.4106001226082536,t,False,0.125,0.875,0.625,0.375,0.0,3.5
neutral_S17,neutral,intensity_std,8,0.7795062839038713,0.741212346467724,0.1575038603906024,0.2218606093412743,0.1709969685698665,0.2309502122385499,MW,False,0.75,0.25,0.75,0.25,0.0,4.125
neutral_S17,neutral,speech_rate,8,0.7555093133997537,0.7696329112598942,0.2251931194292665,0.2082321226348129,0.1427490095915683,0.7530280599909047,t,False,0.75,0.25,0.5,0.375,0.125,3.25
neutral_S17,neutral,mfcc_centroid_dist,8,0.7855802721776628,0.7467869985726372,0.1754031010712159,0.194533230567887,0.1231486682405738,0.3482397369396005,t,False,0.875,0.125,0.5,0.5,0.0,4.0
neutral_S17,neutral,embedding_cosine_dist,8,0.7788666808795297,0.7367278410432274,0.2095423045116725,0.1795268634164365,0.1114418010889418,0.2309502122385499,MW,False,0.625,0.375,0.375,0.625,0.0,3.125
neutral_S18,neutral,pitch_mean,4,0.8165088940720562,0.7796280900273571,0.1521398368537657,0.196723980699593,0.1241640790956423,0.5546082564822061,t,False,0.5,0.5,0.5,0.5,0.0,4.5
neutral_S18,neutral,pitch_max,4,0.7369117476155301,0.76213164135763,0.1544342763350254,0.1955297732690618,0.1261572758434109,0.7854714383913698,t,False,0.5,0.5,0.25,0.75,0.0,3.75
neutral_S18,neutral,pitch_min,4,0.775988506083251,0.7554469628452944,0.1994606130854194,0.2081840387088299,0.1036246585397335,0.7845874420897235,t,False,0.5,0.5,0.5,0.5,0.0,3.25
neutral_S18,neutral,pitch_std,4,0.7500967629164865,0.7487508540455848,0.3361207236828477,0.1877549068394347,0.0698259439920086,0.965676087076,t,False,0.5,0.5,0.25,0.5,0.25,2.5
neutral_S18,neutral,intensity_mean,4,0.7243019401192674,0.7263329304319803,0.1403913767338748,0.1914657901238496,0.1471897362614435,0.9592675940584804,t,False,0.25,0.75,0.75,0.25,0.0,4.25
neutral_S18,neutral,intensity_max,4,0.7869171119261137,0.7718203296990459,0.1671839609736948,0.1924965819101287,0.0969102075635199,0.8051816365057226,t,False,0.75,0.25,0.5,0.5,0.0,3.75
neutral_S18,neutral,intensity_min,4,0.7916125463648682,0.7527547791029,0.146110301654348,0.1719909386261592,0.0887449208303985,0.409953161823301,t,False,0.25,0.75,0.25,0.75,0.0,4.5
neutral_S18,neutral,intensity_std,4,0.7654407087227761,0.7290167116923604,0.1964168369312828,0.2415928430139088,0.1705873690877501,0.6710088317794025,t,False,0.75,0.25,0.5,0.5,0.0,3.25
neutral_S18,neutral,speech_rate,4,0.742025124524418,0.7234761847146653,0.151409916946265,0.2258714230085811,0.1605948358310253,0.5919954512419012,t,False,0.75,0.25,0.75,0.25,0.0,4.0
neutral_S18,neutral,mfcc_centroid_dist,4,0.8285674282224641,0.7340583039095542,0.1512408534629692,0.1948869920905104,0.0988578322923446,0.1810021956259784,t,False,0.75,0.25,0.5,0.5,0.0,4.5
neutral_S18,neutral,embedding_cosine_dist,4,0.8307552453703257,0.7276833345211731,0.1734287604142319,0.1874325041347566,0.1121481636533398,0.0646404078054673,MW,False,0.75,0.25,0.5,0.5,0.0,4.25
neutral_S20,neutral,pitch_mean,4,0.6948291652551669,0.73553195655435,0.1530155886703444,0.1645243577362267,0.0505239691098091,0.6603634595693586,MW,False,0.75,0.25,0.25,0.75,0.0,3.75
neutral_S20,neutral,pitch_max,2,0.8016165124801347,0.7606601867102276,0.241138829347832,0.212969602085427,0.1073436020166615,0.4329004329004329,MW,False,0.5,0.5,1.0,0.0,0.0,3.0
neutral_S20,neutral,pitch_min,4,0.8322115688164583,0.7549013630300057,0.1612851473898237,0.2138357797710619,0.1592481870001283,0.1319612455138608,t,False,0.75,0.25,0.0,1.0,0.0,4.25
neutral_S20,neutral,pitch_std,3,0.5717692559701907,0.7624933442651304,0.307249321583475,0.2033433058097958,0.1402668987090629,0.0953255240998002,t,False,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.333333333333333
neutral_S20,neutral,intensity_mean,4,0.7016494589914614,0.730236433795471,0.2786046312874165,0.1883895642789388,0.0807081562083233,0.7418086079499877,t,False,0.25,0.75,0.5,0.25,0.25,3.0
neutral_S20,neutral,intensity_max,4,0.7619405835631857,0.7423941745001363,0.2133653764867226,0.2155150904316779,0.1341027557184467,0.8016295294527763,t,False,0.75,0.25,0.75,0.25,0.0,3.25
neutral_S20,neutral,intensity_min,4,0.8084286108773827,0.7266429696942044,0.2166212434813435,0.2138141118895365,0.1466235088737391,0.07667032979269,t,False,0.5,0.5,0.5,0.5,0.0,3.75
neutral_S20,neutral,intensity_std,4,0.6599228583564767,0.7535572161668775,0.1465350330473777,0.1898487479008722,0.1257803683394645,0.020806337377899,t,True,0.75,0.25,0.75,0.25,0.0,3.75
neutral_S20,neutral,speech_rate,4,0.8568566025671343,0.7696477691950291,0.1846961604282594,0.1983036095967953,0.1225856462911339,0.0236666585635837,t,True,0.75,0.25,0.5,0.5,0.0,3.75
neutral_S20,neutral,mfcc_centroid_dist,4,0.8033725381035837,0.7322874573283731,0.2325941923506731,0.1926858520201785,0.0947689132179418,0.2168260747119025,t,False,1.0,0.0,0.5,0.5,0.0,3.0
neutral_S20,neutral,embedding_cosine_dist,4,0.7824100068092185,0.7170686463826357,0.1714471156558674,0.2128877926182758,0.1183814550063117,0.253417689220325,t,False,0.75,0.25,0.75,0.25,0.0,3.75
neutral_S21,neutral,pitch_mean,7,0.6968609414371681,0.743331292057792,0.1435751720421131,0.1828102249804669,0.1128541665460607,0.824611019936832,MW,False,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.0,3.857142857142857
neutral_S21,neutral,pitch_max,7,0.7629773561482873,0.7364998296225013,0.1660727220925584,0.2195796760804564,0.1570557237722544,0.3417149651102757,MW,False,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,4.0
neutral_S21,neutral,pitch_min,7,0.8091238581671696,0.775134996977917,0.275399572848536,0.1972824079769326,0.0987235294994168,0.5489948444383415,t,False,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.1428571428571428,3.142857142857143
neutral_S21,neutral,pitch_std,7,0.7764983072083271,0.7429273103389832,0.1795799715253198,0.1809145544381178,0.0938850499264313,0.5396726856668304,t,False,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.0,4.142857142857143
neutral_S21,neutral,intensity_mean,7,0.7316150037840738,0.7595681564267197,0.2056933741743575,0.2035659837976919,0.1347247345733567,0.5360153473833121,t,False,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.0,2.857142857142857
neutral_S21,neutral,intensity_max,7,0.8031899440352316,0.7799220128447827,0.1624832834509703,0.1885858345379796,0.12216656416233,0.4074648190050772,MW,False,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.0,4.0
neutral_S21,neutral,intensity_min,7,0.8417020306530559,0.7406893076770346,0.1628044166123236,0.1936969109051703,0.1091294189407062,0.0145558173671337,MW,True,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.0,4.285714285714286
neutral_S21,neutral,intensity_std,7,0.6575796325261348,0.7451238924815811,0.1445719848299468,0.1956885993757708,0.1183335278887948,0.031431956766165,t,True,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.0,3.7142857142857135
neutral_S21,neutral,speech_rate,7,0.8004234585728606,0.754100609425287,0.1808202655569324,0.1604237699266884,0.0545421883842031,0.35477643756624,t,False,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.0,3.7142857142857135
neutral_S21,neutral,mfcc_centroid_dist,7,0.781689282806342,0.7554223749116948,0.177701729861966,0.1732273788191705,0.065871641638019,0.4207264683123594,t,False,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.0,3.7142857142857135
neutral_S21,neutral,embedding_cosine_dist,7,0.8526531978751146,0.7614145623811224,0.1616924158965038,0.2273561849789133,0.1559490706353946,0.0472901175151446,MW,True,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.8571428571428571,0.0,4.285714285714286
neutral_S22,neutral,pitch_mean,9,0.701185937411373,0.7393283791101795,0.1593124026917239,0.2011462021142779,0.1231333138762182,0.8452637793951303,MW,False,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,3.7777777777777777
neutral_S22,neutral,pitch_max,8,0.804135961358019,0.7736416781004212,0.2607489646040718,0.1931976242583671,0.1104575350573725,0.5001369489373018,t,False,0.5,0.5,0.625,0.375,0.0,2.375
neutral_S22,neutral,pitch_min,9,0.848202223765095,0.7535288124462479,0.176188914968331,0.1917546942407881,0.0961251360475131,0.0513441775091184,t,False,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.0,4.0
neutral_S22,neutral,pitch_std,9,0.7639747242612894,0.7473307222884988,0.1640262182865696,0.2045883704544829,0.1353951741068608,0.3153368988777825,MW,False,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,3.888888888888889
neutral_S22,neutral,intensity_mean,9,0.800484375890529,0.7516893008062605,0.1642335481913143,0.199702827606557,0.1375815643723715,0.2197915557309198,MW,False,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.0,4.0
neutral_S22,neutral,intensity_max,9,0.802121564287488,0.7575888495980815,0.2179719740129319,0.2046634615167566,0.1312390205129636,0.1696696372820803,MW,False,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.0,3.111111111111111
neutral_S22,neutral,intensity_min,9,0.8594336323781722,0.740155894846026,0.1798945440139661,0.2151951052899063,0.1357002231040553,0.0037737537244962,MW,True,0.1111111111111111,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.0,4.333333333333333
neutral_S22,neutral,intensity_std,9,0.7406863187688206,0.7590745326952156,0.2037846405333939,0.1869946915129091,0.1286744497908453,0.68032474108413,MW,False,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,3.2222222222222223
neutral_S22,neutral,speech_rate,9,0.7971836677588011,0.7628926210973977,0.1798057303776322,0.1832406763893145,0.0841922270419434,0.2197915557309198,MW,False,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.0,3.7777777777777777
neutral_S22,neutral,mfcc_centroid_dist,9,0.7742610104298627,0.773312576515935,0.1620680275462174,0.1830454574579628,0.1045094118896181,0.5460272329903626,MW,False,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,3.888888888888889
neutral_S22,neutral,embedding_cosine_dist,9,0.7923026676407834,0.757552418898022,0.1974221848114238,0.1799969174864542,0.0963909658765447,0.3778941455397806,t,False,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.0,3.333333333333333
neutral_S23,neutral,pitch_mean,4,0.8441087433222373,0.7489822207893881,0.1638271945902586,0.2136133836236421,0.1629670130700765,0.1112330664230834,MW,False,0.5,0.5,0.25,0.75,0.0,4.25
neutral_S23,neutral,pitch_max,3,0.7660329784537336,0.7789008878696059,0.3736977976368032,0.1827474995621301,0.0855593829267331,0.7142595307917889,MW,False,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,3.0
neutral_S23,neutral,pitch_min,3,0.7742219253340972,0.7891264216521209,0.1550916472204518,0.2067214667032884,0.0943667807359057,0.9088419010821568,t,False,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,4.333333333333333
neutral_S23,neutral,pitch_std,4,0.8012548009513674,0.760438040891453,0.1784129095041038,0.1835783245729597,0.1200452051603765,0.1911904713736915,t,False,0.5,0.5,0.5,0.5,0.0,3.75
neutral_S23,neutral,intensity_mean,4,0.8663275837530204,0.7483324178920319,0.1584799825139466,0.1870492392613928,0.0715846886481346,0.0022658152981697,t,True,1.0,0.0,0.0,1.0,0.0,4.5
neutral_S23,neutral,intensity_max,4,0.818464834438807,0.7583841852898955,0.2430083730406719,0.1823361671926497,0.1026392203164316,0.402503826913332,t,False,0.5,0.5,0.0,1.0,0.0,2.5
neutral_S23,neutral,intensity_min,4,0.8300199855514203,0.7651526723565725,0.1864502724825091,0.1771316248737021,0.073646181555667,0.4397238305318,t,False,0.75,0.25,0.75,0.25,0.0,3.75
neutral_S23,neutral,intensity_std,4,0.8402245923396046,0.7808975606672486,0.1400374320566007,0.1839457558429375,0.0745993872304439,0.5439511460183495,t,False,1.0,0.0,0.75,0.25,0.0,5.0
neutral_S23,neutral,speech_rate,4,0.7606911845299342,0.7394958007692127,0.1321303737420474,0.1704100025428149,0.0785581426052574,0.7526114252744656,t,False,0.75,0.25,0.5,0.5,0.0,4.75
neutral_S23,neutral,mfcc_centroid_dist,4,0.7396018919232249,0.7661405931936354,0.1909416902902034,0.1867583571697182,0.1151666394357237,0.5969524044356516,t,False,0.5,0.5,0.5,0.5,0.0,3.5
neutral_S23,neutral,embedding_cosine_dist,4,0.7701123646488023,0.7699971990990571,0.1759260767842433,0.2025351050343033,0.111625801337105,0.998669786196476,t,False,1.0,0.0,0.25,0.75,0.0,3.75
neutral_S24,neutral,pitch_mean,4,0.7753226346086344,0.721137701436178,0.1720683082370726,0.2007375754716345,0.1328887815787164,0.0908025683904977,t,False,0.25,0.75,0.75,0.25,0.0,3.75
neutral_S24,neutral,pitch_max,3,0.7240435632931121,0.7702461666433205,0.1983024060025181,0.1675537798337523,0.05454850193164,0.7543988269794721,MW,False,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,2.6666666666666665
neutral_S24,neutral,pitch_min,2,0.8555972790144722,0.8695473101311173,0.1812388834836409,0.1821866061882259,0.0420919862627964,0.6883116883116883,MW,False,1.0,0.0,1.0,0.0,0.0,4.0
neutral_S24,neutral,pitch_std,3,0.7779226820705101,0.7493176642223229,0.1464192076096211,0.2290152085252515,0.1298631445344059,0.8350076239252536,t,False,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,4.333333333333333
neutral_S24,neutral,intensity_mean,4,0.7792615081225807,0.7473609548017552,0.1737485027903676,0.1737211369910998,0.0751000769989314,0.4090345034817388,t,False,0.5,0.5,0.5,0.5,0.0,3.75
neutral_S24,neutral,intensity_max,4,0.7127529788277867,0.7718960706190202,0.1703670458430109,0.2182396068001095,0.1329842186079013,0.5175794750002808,t,False,0.75,0.25,0.5,0.5,0.0,3.75
neutral_S24,neutral,intensity_min,4,0.7361214507718473,0.7496852715632778,0.2333028570122935,0.1758652266961898,0.0861138599785208,0.901459568754305,t,False,0.25,0.75,0.25,0.5,0.25,3.5
neutral_S24,neutral,intensity_std,4,0.8436443879905346,0.7554465264116819,0.3494298502783585,0.2073233219575808,0.1332619354213858,0.2632117557442854,t,False,0.25,0.75,0.0,0.75,0.25,3.25
neutral_S24,neutral,speech_rate,4,0.7591474858457692,0.7151345880013863,0.1810470591008875,0.1932170291380695,0.1316530210399906,0.7010914139165276,t,False,0.25,0.75,0.75,0.25,0.0,4.0
neutral_S24,neutral,mfcc_centroid_dist,4,0.6488887211792838,0.7525141801544116,0.11331461084929,0.188163343601856,0.1358656195302166,0.1072418405240924,t,False,0.5,0.5,0.5,0.5,0.0,4.75
neutral_S24,neutral,embedding_cosine_dist,4,0.7060807376162416,0.7962514578231349,0.1766058791623385,0.1872096781062271,0.0617192263140464,0.9108588518684944,MW,False,0.5,0.5,0.75,0.25,0.0,3.25
neutral_S25,neutral,pitch_mean,7,0.7631030696049821,0.7648372994967579,0.1970046720011163,0.1982123052083568,0.1302313063038758,0.9708516953042596,t,False,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.0,3.571428571428572
neutral_S25,neutral,pitch_max,6,0.6961767206031931,0.789029261205508,0.1761453423411965,0.1896107121906403,0.069758886622901,0.9464171250924291,MW,False,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,3.0
neutral_S25,neutral,pitch_min,7,0.7791973204609335,0.7616124554094804,0.1649441072775184,0.1970672684365928,0.1094762875981806,0.7250917972968844,t,False,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.0,4.0
neutral_S25,neutral,pitch_std,6,0.7840899209058874,0.7682812820494196,0.1665772576264165,0.1763976706606946,0.0756070604792944,0.2817724316931085,MW,False,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,4.0
neutral_S25,neutral,intensity_mean,7,0.7598916371153228,0.7379586662568084,0.3855666234810534,0.2054104185331392,0.1086007510235315,0.6364178696949155,t,False,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.2857142857142857,1.8571428571428568
neutral_S25,neutral,intensity_max,7,0.708701114067569,0.7333842221098306,0.1517329426971274,0.1865822816136212,0.1028091380756333,0.6709677882271482,MW,False,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.0,3.857142857142857
neutral_S25,neutral,intensity_min,7,0.6750778163849669,0.7376514539565086,0.1956647412241996,0.1654264346410527,0.0599206845736398,0.2324961998262131,t,False,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.0,3.2857142857142856
neutral_S25,neutral,intensity_std,7,0.7608208228068047,0.7288590415867968,0.2024865213774947,0.2255767031217202,0.1541338089122089,0.4615737975064742,t,False,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,3.0
neutral_S25,neutral,speech_rate,7,0.7217262636193054,0.7303647808819296,0.1591321946729373,0.1792172084066173,0.0842417213109551,0.8394655609261235,t,False,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.0,3.7142857142857135
neutral_S25,neutral,mfcc_centroid_dist,7,0.7670208055068873,0.746628859305606,0.1600925126169032,0.2242223013081618,0.1676817201067896,0.4551475387015666,MW,False,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.8571428571428571,0.0,4.142857142857143
neutral_S25,neutral,embedding_cosine_dist,6,0.7824794045852971,0.7635845859626282,0.2322539868652561,0.1896184808081869,0.1046247323009873,0.7195704263626941,t,False,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,2.833333333333333
neutral_S27,neutral,pitch_mean,3,0.7061924285866462,0.7206025828544561,0.1944056240926778,0.1690816373148906,0.0564061167876237,0.8104610593620152,t,False,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,3.333333333333333
neutral_S27,neutral,pitch_max,3,0.8301688226717975,0.7847951273463866,0.1710151592776411,0.1917909924691047,0.0915613210010727,0.7416817154609477,t,False,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,4.0
neutral_S27,neutral,pitch_min,3,0.8637363514034435,0.7489539357021827,0.2159340878508608,0.1920034364012476,0.0891753550999954,0.0744134897360703,MW,False,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,3.0
neutral_S27,neutral,pitch_std,3,0.8668031478580559,0.7438046258672062,0.1957815790303436,0.2162291714405304,0.142650498499044,0.1814071319178402,t,False,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,3.6666666666666665
neutral_S27,neutral,intensity_mean,3,0.8513115521328687,0.7226695020888558,0.1841221786035711,0.1891703164530272,0.1098558004201394,0.0023402990962154,t,True,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,3.6666666666666665
neutral_S27,neutral,intensity_max,3,0.8296433194815701,0.7575919833976664,0.1553947380177857,0.1990135599946816,0.1071295840766878,0.1741202346041055,MW,False,0.0,1.0,0.0,1.0,0.0,4.333333333333333
neutral_S27,neutral,intensity_min,3,0.71380083562969,0.7198648084090707,0.2469652637264666,0.1677117400626587,0.0768767395204052,0.9360219739022824,t,False,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,2.333333333333333
neutral_S27,neutral,intensity_std,3,0.8345064963519532,0.7370351125420778,0.2469283540930546,0.1769046768995348,0.0658188804391896,0.4104424510817905,t,False,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665
neutral_S27,neutral,speech_rate,3,0.8042278511931559,0.768298417520328,0.1432817844520954,0.2416912269848985,0.1408342970291906,0.4441635087242319,t,False,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,4.666666666666667
neutral_S27,neutral,mfcc_centroid_dist,3,0.6236279810747,0.7762408826585915,0.1365038332538564,0.176750867687526,0.1080096817116078,0.9343841642228738,MW,False,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,3.6666666666666665
neutral_S27,neutral,embedding_cosine_dist,3,0.5982382607886012,0.7423007512112016,0.1305837834308734,0.1893782008734827,0.0956392645812216,0.0233011148474663,t,True,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,3.6666666666666665
neutral_S29,neutral,pitch_mean,6,0.7276928287121897,0.7218441871796272,0.1755384428124753,0.1808678252911598,0.0882316418513379,0.9288540059544884,t,False,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,3.6666666666666665
neutral_S29,neutral,pitch_max,6,0.7833430213066719,0.7459382857415486,0.1726796413794032,0.1840881599693367,0.1021801268253521,0.4472444217029993,t,False,0.5,0.5,0.5,0.5,0.0,3.8333333333333335
neutral_S29,neutral,pitch_min,6,0.7986703490252829,0.7588273251319895,0.1461783702758585,0.1745468751854314,0.0531729978691158,0.4874995429016227,t,False,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,4.5
neutral_S29,neutral,pitch_std,6,0.8137410145272672,0.7369861469652176,0.1356235024212112,0.193598186004503,0.1166377818647816,0.0535828749075708,MW,False,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,5.0
neutral_S29,neutral,intensity_mean,6,0.6938167769138309,0.7404626159785501,0.2480530933161725,0.1958121182059248,0.1203410214344666,0.3110816353016421,t,False,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,3.0
neutral_S29,neutral,intensity_max,6,0.6786395588948876,0.7425570281232792,0.3208615521541543,0.17223840361499,0.0719222756276471,0.2631836612462496,t,False,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,2.5
neutral_S29,neutral,intensity_min,6,0.7395819618205292,0.7707590646843155,0.1681761643779233,0.2080867733690169,0.1350687901094903,0.8710804883464852,MW,False,0.5,0.5,0.0,1.0,0.0,3.6666666666666665
neutral_S29,neutral,intensity_std,6,0.7383576165713605,0.7576430464405443,0.2380874684140953,0.2137020768793887,0.1381038047928649,0.8160421873343136,t,False,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,2.833333333333333
neutral_S29,neutral,speech_rate,6,0.7147390974534934,0.7674987584615164,0.1583618938519859,0.1782189863894713,0.0696549343008987,0.4093244041433491,t,False,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,3.6666666666666665
neutral_S29,neutral,mfcc_centroid_dist,6,0.7236178259942202,0.7372166780594591,0.1718438531804193,0.1792811429857006,0.0819335886474312,0.6237883062645093,MW,False,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,3.333333333333333
neutral_S29,neutral,embedding_cosine_dist,6,0.7371019968267903,0.7558876984114199,0.2182671599060699,0.1885337639920358,0.0857413973907206,0.6444714778296716,t,False,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,2.833333333333333
neutral_S30,neutral,pitch_mean,3,0.6613722078212545,0.7732823759709253,0.1161750326908835,0.1807590638630917,0.0791008442771843,0.2595285685684134,t,False,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,4.666666666666667
